# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 17 03:21:35 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     TESS Input Catalog of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
3002.01,3002,402053027,402053027.01,1,PC,09h05m34.02s,136.3917680,,,-50d39m57.97s,-50.6661020,,,-7.1950000,3.108,-3.108,0,1,-1.6850000,3.108,-3.108,0,1,2459303.5775920,0.001036,-0.001036,0,1,7.7971071,0.0000153,-0.0000153,0,1,1.8730000,0.1930000,-0.1930000,0,1,23150.0000000,17.9785000,-17.9785000,0,1,22.9819000,1.0213900,-1.0213900,0,1,22.0881000,,,,,603.0000000,,,,,13.2952000,0.006,-0.006,0,1,,,,0,1,4978.0000000,83.8000000,-83.8000000,0,1,,,,0,1,1.4700000,0.0500000,-0.0500000,0,1,2021-06-04 01:29:41,2021-11-10 10:10:02
3003.01,3003,400762242,400762242.01,1,PC,08h58m18.94s,134.5789320,,,-50d14m17.96s,-50.2383230,,,-9.7990000,0.049,-0.049,0,1,5.3470000,0.054,-0.054,0,1,2459304.7796730,0.003669,-0.003669,0,1,1.6224281,0.0000117,-0.0000117,0,1,2.0130000,0.3450000,-0.3450000,0,1,1250.0000000,3.6394100,-3.6394100,0,1,7.1275500,0.5049660,-0.5049660,0,1,3920.0800000,,,,,2204.0000000,,,,,11.9236000,0.008,-0.008,0,1,703.2420000,15.9895000,-15.9895000,0,1,7517.0000000,147.6000000,-147.6000000,0,1,4.0800000,0.0800000,-0.0800000,0,1,1.9800000,0.0800000,-0.0800000,0,1,2021-06-04 01:29:41,2021-11-29 12:02:15
3004.01,3004,400395395,400395395.01,1,FP,08h56m00.53s,134.0021980,,,-50d19m42.06s,-50.3283510,,,-4.5980000,0.037,-0.037,0,1,-0.3680000,0.033,-0.033,0,1,2459303.8099660,0.001552,-0.001552,0,1,3.2891219,0.0000105,-0.0000105,0,1,2.9480000,0.4670000,-0.4670000,0,1,8100.0000000,9.2882200,-9.2882200,0,1,15.1457000,0.8363220,-0.8363220,0,1,2357.8200000,,,,,1941.0000000,,,,,12.4564000,0.007,-0.007,0,1,668.6590000,9.7025000,-9.7025000,0,1,6947.0000000,134.3000000,-134.3000000,0,1,4.1900000,0.0900000,-0.0900000,0,1,1.6400000,0.0700000,-0.0700000,0,1,2021-06-04 01:29:41,2022-01-08 12:02:54
3005.01,3005,386297468,386297468.01,1,PC,09h16m45.68s,139.1903530,,,-59d31m40.85s,-59.5280150,,,-9.5270000,0.044,-0.044,0,1,5.5740000,0.049,-0.049,0,1,2459329.6769490,0.003299,-0.003299,0,1,2.0958074,0.0000160,-0.0000160,0,1,2.9920000,0.7610000,-0.7610000,0,1,2350.0000000,8.7871400,-8.7871400,0,1,7.6384300,0.6215520,-0.6215520,0,1,4081.3800000,,,,,2226.0000000,,,,,12.3487000,0.006,-0.006,0,1,768.8450000,15.0295000,-15.0295000,0,1,6793.0000000,133.3000000,-133.3000000,0,1,4.2000000,0.0900000,-0.0900000,0,1,1.6000000,0.0700000,-0.0700000,0,1,2021-06-04 01:29:42,2022-03-23 12:02:08
3006.01,3006,386161311,386161311.01,1,PC,09h16m49.04s,139.2043480,,,-54d02m49.49s,-54.0470810,,,-10.4440000,0.050,-0.050,0,1,-2.7130000,0.044,-0.044,0,1,2459291.4990320,0.000958,-0.000958,0,1,8.6134600,0.0000155,-0.0000155,0,1,2.3490000,0.2890000,-0.2890000,0,1,12840.0000000,22.6895000,-22.6895000,0,1,20.6812000,1.2404100,-1.2404100,0,1,172.5130000,,,,,1009.0000000,,,,,11.9644000,0.006,-0.006,0,1,561.8540000,8.8100000,-8.8100000,0,1,6595.0000000,129.7000000,-129.7000000,0,1,4.1700000,0.0900000,-0.0900000,0,1,1.6000000,0.0700000,-0.0700000,0,1,2021-06-04 01:29:42,2021-11-29 12:02:15
3007.01,3007,384034837,384034837.01,1,PC,09h02m33.57s,135.6398600,,,-56d00m46.08s,-56.0128010,,,2.7570000,0.033,-0.033,0,1,1.8230000,0.033,-0.033,0,1,2459331.0907280,0.004337,-0.004337,0,1,4.2768515,0.0000397,-0.0000397,0,1,4.5860000,0.5360000,-0.5360000,0,1,5000.0000000,5.8162300,-5.8162300,0,1,12.0270000,,,0,1,860.3040000,,,,,1508.0000000,,,,,13.1623000,0.006,-0.006,0,1,888.5030000,13.4130000,-13.4130000,0,1,5691.0000000,122.0000000,-122.0000000,0,1,3.9600000,,,0,1,1.7300000,,,0,1,2021-06-04 01:29:42,2021-11-10 10:10:02
3008.01,3008,383666033,383666033.01,1,FP,09h00m08.42s,135.0350680,,,-56d04m09.29s,-56.0692460,,,3.7890000,0.044,-0.044,0,1,-12.9980000,0.040,-0.040,0,1,2459328.0976910,0.005164,-0.005164,0,1,3.9678136,0.0000434,-0.0000434,0,1,4.2380000,0.6070000,-0.6070000,0,1,760.0000000,1.6083300,-1.6083300,0,1,2.8175600,0.1940070,-0.1940070,0,1,1275.1000000,,,,,1664.0000000,,,,,11.2123000,0.006,-0.006,0,1,263.5130000,1.5845000,-1.5845000,0,1,6138.0000000,132.3000000,-132.3000000,0,1,4.4800000,0.0800000,-0.0800000,0,1,1.0300000,0.0500000,-0.0500000,0,1,2021-06-04 01:29:42,2021-11-09 16:02:01
3009.01,3009,357634632,357634632.01,1,PC,09h11m47.69s,137.9487020,,,-60d37m28.93s,-60.6247040,,,-4.9620000,0.066,-0.066,0,1,5.1840000,0.063,-0.063,0,1,2459332.0749410,0.001334,-0.001334,0,1,3.3653430,0.0000087,-0.0000087,0,1,3.3520000,0.1290000,-0.1290000,0,1,7700.0000000,1.8077600,-1.8077600,0,1,16.7174000,1.0796300,-1.0796300,0,1,5266.4000000,,,,,2373.0000000,,,,,12.9119000,0.006,-0.006,0,1,1705.6200000,103.3650000,-103.3650000,0,1,9582.0000000,187.8000000,-187.8000000,0,1,4.3000000,0.0800000,-0.0800000,0,1,1.8300000,0.1100000,-0.1100000,0,1,2021-06-04 01:29:42,2022-03-23 12:02:08
301.01,301,144301052,144301052.01,1,PC,23h37m11.38s,354.2974020,,,-42d00m37.16s,-42.0103210,,,-15.8250000,0.043,-0.043,0,1,-14.3990000,0.051,-0.051,0,1,2459109.4800700,0.003380,-0.003380,0,1,3.7440500,0.0000200,-0.0000200,0,1,2.9190000,0.3960000,-0.3960000,0,1,1750.0000000,3.3619900,-3.3619900,0,1,7.1817100,0.5012390,-0.5012390,0,1,613.1340000,,,,,1386.0000000,,,,,12.0684000,0.006,-0.006,0,1,667.7450000,17.0205000,-17.0205000,0,1,6048.0000000,127.9000000,-127.9000000,0,1,4.0300000,0.0800000,-0.0800000,0,1,1.7000000,0.0900000,-0.0900000,0,1,2018-12-20 19:43:30,2021-10-29 12:59:15
3010.01,3010,357202877,357202877.01,1,PC,09h07m46.53s,136.9438890,,,-61d00m41.5s,-61.0115290,,,25.2380000,0.051,-0.051,0,1,-19.2470000,0.045,-0.045,0,1,2459318.2008380,0.000547,-0.000547,0,1,9.5537684,0.0000110,-0.0000110,0,1,3.4140000,0.3030000,-0.3030000,0,1,18260.0000000,8.7491700,-8.7491700,0,1,18.0441000,0.9729630,-0.9729630,0,1,125.8060000,,,,,933.0000000,,,,,11.9656000,0.006,-0.006,0,1,421.0940000,4.8905000,-4.8905000,0,1,5816.0000000,127.1000000,-127.1000000,0,1,4.2500000,0.0700000,-0.0700000,0,1,1.2700000,0.0600000,-0.0600000,0,1,2021-06-04 01:29:42,2022-03-23 12:02:08
3011.01,3011,356461227,356461227.01,1,PC,08h57m47.14s,134.4464030,,,-61d36m51.55s,-61.6143190,,,,,,,,,,,,,2459329.3455640,0.000835,-0.000835,0,1,1.8418712,0.0000031,-0.0000031,0,1,1.6330000,0.2630000,-0.2630000,0,1,10500.0000000,11.8813000,-11.8813000,0,1,,,,0,1,792.6530000,,,,,1478.0000000,,,,,13.2464000,0.006,-0.006,0,1,1011.7200000,,,0,1,5952.0000000,528.0000000,-528.0000000,0,1,,,,0,1,,,,0,1,2021-06-04 01:29:42,2021-11-09 16:02:01
3012.01,3012,437560683,437560683.01,1,PC,09h25m39.99s,141.4166110,,,-54d50m28.45s,-54.8412350,,,,,,,,,,,,,2458593.9319710,0.004919,-0.004919,0,1,3.0918287,0.0004777,-0.0004777,0,1,3.3940000,0.4210000,-0.4210000,0,1,9610.0000000,20.8037000,-20.8037000,0,1,,,,0,1,896.7490000,,,,,1524.0000000,,,,,13.7563000,0.006,-0.006,0,1,1423.2700000,,,0,1,5804.0000000,285.2000000,-285.2000000,0,1,,,,0,1,,,,0,1,2021-06-04 01:36:21,2021-10-29 12:59:15
3013.01,3013,383949205,383949205.01,1,PC,09h02m18.26s,135.5761000,,,-57d31m37.52s,-57.5270880,,,-14.9890000,0.027,-0.027,0,1,11.8810000,0.024,-0.024,0,1,2459322.2755010,0.005841,-0.005841,0,1,5.4722557,0.0000615,-0.0000615,0,1,6.3660000,0.5740000,-0.5740000,0,1,1800.0000000,3.3421500,-3.3421500,0,1,11.5748000,0.8049360,-0.8049360,0,1,1142.8800000,,,,,1619.0000000,,,,,12.7007000,0.006,-0.006,0,1,1173.0600000,18.7950000,-18.7950000,0,1,5847.0000000,130.7000000,-130.7000000,0,1,3.5700000,0.0800000,-0.0800000,0,1,2.8000000,0.1400000,-0.1400000,0,1,2021-06-04 01:36:22,2022-04-19 12:02:07
3014.01,3014,383806208,383806208.01,1,PC,09h00m57.25s,135.2385550,,,-56d33m24.95s,-56.5569310,,,-4.0140000,0.030,-0.030,0,1,11.8260000,0.025,-0.025,0,1,2459330.9338720,0.005431,-0.005431,0,1,1.7946783,0.0000163,-0.0000163,0,1,3.3060000,0.7100000,-0.7100000,0,1,2860.0000000,7.6233000,-7.6233000,0,1,8.7104100,,,0,1,4554.6600000,,,,,2288.0000000,,,,,13.2576000,0.006,-0.006,0,1,1023.5900000,15.0750000,-15.0750000,0,1,6351.0000000,122.0000000,-122.0000000,0,1,4.0900000,,,0,1,1.6800000,,,0,1,2021-06-04 01:36:22,2021-11-04 16:02:02
3015.01,3015,357801293,357801293.01,1,PC,09h12m01.65s,138.0068780,,,-61d27m49.01s,-61.4636140,,,-10.8570000,0.033,-0.033,0,1,7.5960000,0.028,-0.028,0,1,2459331.1213690,0.003864,-0.003864,0,1,4.2745762,0.0000318,-0.0000318,0,1,4.2880000,0.3930000,-0.3930000,0,1,3620.0000000,5.9433900,-5.9433900,0,1,10.7453000,,,0,1,1157.6700000,,,,,1625.0000000,,,,,13.2438000,0.006,-0.006,0,1,1146.2700000,21.2600000,-21.2600000,0,1,6375.0000000,122.0000000,-122.0000000,0,1,4.0400000,,,0,1,1.7900000,,,0,1,2021-06-04 01:36:22,2021-11-09 16:02:01
3016.01,3016,356200601,356200601.01,1,PC,08h53m34.73s,133.3947210,,,-62d47m00.42s,-62.7834510,,,3.9480000,0.048,-0.048,0,1,-0.7670000,0.043,-0.043,0,1,2459325.9293050,0.001972,-0.001972,0,1,5.1139634,0.0000171,-0.0000171,0,1,2.2400000,0.1810000,-0.1810000,0,1,7090.0000000,5.3424100,-5.3424100,0,1,12.9912000,,,0,1,217.0910000,,,,,1069.0000000,,,,,13.1847000,0.006,-0.006,0,1,930.9050000,19.9175000,-19.9175000,0,1,6451.0000000,122.0000000,-122.0000000,0,1,4.2100000,,,0,1,1.4900000,,,0,1,2021-06-04 01:36:22,2021-11-09 16:02:01
3017.01,3017,122418622,122418622.01,1,PC,08h54m48.53s,133.7021940,,,-55d28m46.29s,-55.4795250,,,-13.4270000,0.043,-0.043,0,1,7.1950000,0.041,-0.041,0,1,2459300.6995640,0.000912,-0.000912,0,1,3.0525290,0.0000057,-0.0000057,0,1,3.3330000,0.0650000,-0.0650000,0,1,14090.0000000,2.8123400,-2.8123400,0,1,16.9171000,0.7645360,-0.7645360,0,1,1477.0300000,,,,,1727.0000000,,,,,12.5422000,0.006,-0.006,0,1,718.9590000,11.4970000,-11.4970000,0,1,6802.0000000,139.1000000,-139.1000000,0,1,4.3200000,0.0900000,-0.0900000,0,1,1.3800000,0.0600000,-0.0600000,0,1,2021-06-04 01:36:22,2022-04-19 12:02:07
3018.01,3018,45684223,45684223.01,1,FP,08h44m34.6s,131.1441800,,,-59d11m50.24s,-59.1972900,,,-8.0750000,0.030,-0.030,0,1,11.7800000,0.029,-0.029,0,1,2459323.3404640,0.002158,-0.002158,0,1,6.5832019,0.0000300,-0.0000300,0,1,3.1350000,0.2620000,-0.2620000,0,1,5280.0000000,4.0331400,-4.0331400,0,1,7.1331300,0.4116810,-0.4116810,0,1,168.6770000,,,,,1003.0000000,,,,,12.7818000,0.006,-0.006,0,1,461.7580000,3.2305000,-3.2305000,0,1,5809.0000000,135.3000000,-135.3000000,0,1,4.4800000,0.0800000,-0.0800000,0,1,0.9700000,0.0500000,-0.0500000,0,1,2021-06-04 01:36:22,2021-12-07 12:05:09
3019.01,3019,45296362,45296362.01,1,PC,08h40m23.43s,130.0976400,,,-58d58m39.64s,-58.9776790,,,-14.4420000,0.027,-0.027,0,1,26.6730000,0.026,-0.026,0,1,2459329.1296500,0.001362,-0.001362,0,1,5.9594909,0.0000170,-0.0000170,0,1,2.2010000,0.2150000,-0.2150000,0,1,15090.0000000,12.8578000,-12.8578000,0,1,12.8042000,,,0,1,105.0770000,,,,,891.0000000,,,,,13.4834000,0.006,-0.006,0,1,676.1330000,6.3810000,-6.3810000,0,1,5950.0000000,122.0000000,-122.0000000,0,1,4.4700000,,,0,1,1.0000000,,,0,1,2021-06-04 01:36:22,2021-11-09 16:02:01
302.01,302,229111835,229111835.01,1,PC,01h09m55.51s,17.4812780,,,-52d14m22.15s,-52.2394860,,,70.7710000,0.020,-0.020,0,1,-3.1610000,0.023,-0.023,0,1,2458356.6823700,0.001690,-0.001690,0,1,6.7014500,0.0010100,-0.0010100,0,1,1.5790000,0.1720000,-0.1720000,0,1,10940.0000000,17.7796000,-17.7796000,0,1,8.1524600,0.8606460,-0.8606460,0,1,10.4754000,,,,,501.0000000,,,,,12.9317000,0.006,-0.006,0,1,195.1240000,0.5595000,-0.5595000,0,1,4130.0000000,128.0000000,-128.0000000,0,1,4.5100000,0.1100000,-0.1100000,0,1,0.7400000,0.0700000,-0.0700000,0,1,2018-12-20 19:43:30,2021-10-29 12:59:15
3020.01,3020,45191604,45191604.01,1,PC,08h40m37.25s,130.1552240,,,-57d13m25.82s,-57.2238390,,,-4.5470000,0.116,-0.116,0,1,6.0940000,0.139,-0.139,0,1,2459332.1455600,0.001389,-0.001389,0,1,3.0327366,0.0000094,-0.0000094,0,1,2.5480000,0.1400000,-0.1400000,0,1,12000.0000000,6.3302600,-6.3302600,0,1,19.6858000,,,0,1,1111.8900000,,,,,1608.0000000,,,,,13.4366000,0.007,-0.007,0,1,1498.3600000,140.2000000,-140.2000000,0,1,7124.0000000,122.0000000,-122.0000000,0,1,4.1300000,,,0,1,1.7900000,,,0,1,2021-06-04 01:36:23,2021-11-09 16:02:01
3021.01,3021,45054849,45054849.01,1,PC,08h39m06.73s,129.7780310,,,-56d15m41.94s,-56.2616490,,,-4.0930000,2.940,-2.940,0,1,1.5520000,2.940,-2.940,0,1,2458591.4458310,0.007043,-0.007043,0,1,11.2645152,0.0022978,-0.0022978,0,1,5.7780000,0.6260000,-0.6260000,0,1,10110.0000000,15.9223000,-15.9223000,0,1,,,,0,1,205.8180000,,,,,1055.0000000,,,,,13.5566000,0.006,-0.006,0,1,,,,0,1,5869.8000000,175.4000000,-175.4000000,0,1,,,,0,1,,,,0,1,2021-06-04 01:36:23,2021-10-29 12:59:15
3022.01,3022,287721202,287721202.01,1,PC,08h25m28.51s,126.3687850,,,-73d15m32.3s,-73.2589720,,,-5.2860000,0.046,-0.046,0,1,-0.6130000,0.059,-0.059,0,1,2459375.1963670,0.000542,-0.000542,0,1,8.9909040,0.0001340,-0.0001340,0,1,1.7800000,0.1360000,-0.1360000,0,1,6500.0000000,9.9943300,-9.9943300,0,1,10.4018000,0.6850780,-0.6850780,0,1,58.9074000,,,,,771.0000000,,,,,11.7834000,0.006,-0.006,0,1,282.6310000,2.4785000,-2.4785000,0,1,5354.0000000,132.9000000,-132.9000000,0,1,4.3500000,0.0800000,-0.0800000,0,1,1.0700000,0.0600000,-0.0600000,0,1,2021-06-04 01:36:23,2022-04-19 12:02:07
3023.01,3023,454248975,454248975.01,1,PC,11h01m15.8s,165.3158230,,,-72d21m24.13s,-72.3567040,,,-66.7270000,0.035,-0.035,0,1,25.6260000,0.031,-0.031,0,1,2459359.9029820,0.000542,-0.000542,0,1,3.9014904,0.0000039,-0.0000039,0,1,4.8300000,0.0900000,-0.0900000,0,1,9050.0000000,0.4451350,-0.4451350,0,1,16.2567000,0.8481440,-0.8481440,0,1,865.6970000,,,,,1511.0000000,,,,,11.4848000,0.006,-0.006,0,1,389.9160000,3.1710000,-3.1710000,0,1,5512.0000000,127.3000000,-127.3000000,0,1,3.9700000,0.0800000,-0.0800000,0,1,1.6900000,0.0900000,-0.0900000,0,1,2021-06-04 01:36:23,2022-09-21 10:10:02
3024.01,3024,452576848,452576848.01,1,PC,09h30m07.49s,142.5312130,,,-76d13m14.16s,-76.2206010,,,-4.7100000,0.031,-0.031,0,1,-2.3900000,0.031,-0.031,0,1,2458648.9048650,0.003094,-0.003094,0,1,2.5076129,0.0001773,-0.0001773,0,1,2.6520000,0.2240000,-0.2240000,0,1,11450.0000000,10.9421000,-10.9421000,0,1,12.6896000,,,0,1,894.5650000,,,,,1523.0000000,,,,,13.5618000,0.006,-0.006,0,1,777.2240000,9.8605000,-9.8605000,0,1,5996.0000000,122.0000000,-122.0000000,0,1,4.3500000,,,0,1,1.1600000,,,0,1,2021-06-04 01:36:23,2021-10-29 12:59:15
3025.01,3025,452464529,452464529.01,1,PC,09h16m10.78s,139.0449060,,,-76d30m20.93s,-76.5058130,,,0.6660000,0.026,-0.026,0,1,6.5100000,0.028,-0.028,0,1,2458646.4860430,0.003459,-0.003459,0,1,3.6796169,0.0003239,-0.0003239,0,1,4.2100000,0.3770000,-0.3770000,0,1,6620.0000000,4.9046600,-4.9046600,0,1,11.2466000,,,0,1,1008.0000000,,,,,1569.0000000,,,,,13.4826000,0.006,-0.006,0,1,888.8220000,10.9035000,-10.9035000,0,1,5823.0000000,122.0000000,-122.0000000,0,1,4.1500000,,,0,1,1.4200000,,,0,1,2021-06-04 01:36:23,2021-10-29 12:59:15
3026.01,3026,449491381,449491381.01,1,PC,10h42m50.68s,160.7111590,,,-71d53m26.01s,-71.8905590,,,-8.4450000,0.028,-0.028,0,1,3.3010000,0.026,-0.026,0,1,2458648.8914780,0.001711,-0.001711,0,1,4.8204581,0.0001713,-0.0001713,0,1,4.7330000,0.5570000,-0.5570000,0,1,18040.0000000,17.6357000,-17.6357000,0,1,15.4797000,0.8854970,-0.8854970,0,1,967.1620000,,,,,1553.0000000,,,,,12.8527000,0.006,-0.006,0,1,585.6620000,5.5880000,-5.5880000,0,1,6002.0000000,132.1000000,-132.1000000,0,1,4.3800000,0.0800000,-0.0800000,0,1,1.1300000,0.0500000,-0.0500000,0,1,2021-06-04 01:36:23,2022-04-19 12:02:07
3027.01,3027,282091492,282091492.01,1,PC,09h01m12.1s,135.3004220,,,-75d05m17.22s,-75.0881160,,,-6.3510000,0.045,-0.045,0,1,15.6440000,0.047,-0.047,0,1,2458647.6871180,0.003109,-0.003109,0,1,3.3791838,0.0002455,-0.0002455,0,1,3.3680000,0.3190000,-0.3190000,0,1,3720.0000000,3.2583400,-3.2583400,0,1,10.1326000,0.5985740,-0.5985740,0,1,941.8960000,,,,,1543.0000000,,,,,12.2231000,0.006,-0.006,0,1,652.6900000,10.2980000,-10.2980000,0,1,6072.0000000,137.4000000,-137.4000000,0,1,4.0400000,0.0800000,-0.0800000,0,1,1.6700000,0.0800000,-0.0800000,0,1,2021-06-04 01:36:24,2022-04-19 12:02:07
3028.01,3028,467955232,467955232.01,1,PC,11h19m31.48s,169.8811850,,,-64d54m05.9s,-64.9016400,,,-2.2490000,3.047,-3.047,0,1,-2.9320000,3.047,-3.047,0,1,2459359.5638090,0.002474,-0.002474,0,1,3.0525705,0.0000149,-0.0000149,0,1,4.8110000,0.2410000,-0.2410000,0,1,8760.0000000,6.3998400,-6.3998400,0,1,,,,0,1,837.8220000,,,,,1498.0000000,,,,,13.1106000,0.006,-0.006,0,1,,,,0,1,4817.8000000,155.5000000,-155.5000000,0,1,,,,0,1,,,,0,1,2021-06-04 01:36:24,2022-10-05 10:10:01
3029.01,3029,465540915,465540915.01,1,PC,10h54m42.11s,163.6754740,,,-60d20m52.03s,-60.3477870,,,-6.4720000,0.066,-0.066,0,1,3.1120000,0.068,-0.068,0,1,2458621.1938710,0.009532,-0.009532,0,1,2.0250957,0.0007397,-0.0007397,0,1,3.6240000,0.6940000,-0.6940000,0,1,1080.0000000,4.9800800,-4.9800800,0,1,,,,0,1,428.5260000,,,,,1267.0000000,,,,,10.8257000,0.227,-0.227,0,1,11925.2000000,3046.0800000,-3046.0800000,0,1,3600.5000000,257.0000000,-257.0000000,0,1,,,,0,1,,,,0,1,2021-06-04 01:36:24,2022-03-23 12:02:08
